,Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation
25934,4.0,81.0,100.0,334.0,13.25,292.0,5.625
25935,4.0,81.0,100.0,336.0,13.25,291.0,5.625
25936,3.0,81.0,100.0,338.0,13.25,288.0,5.625
25937,4.0,81.0,95.0,336.0,13.375,287.0,5.75
25938,4.0,81.0,95.0,336.0,13.375,288.0,5.75
25939,3.0,81.0,94.0,336.0,13.5,288.0,5.75
25940,4.0,80.0,94.0,336.0,13.625,297.0,5.875
25941,4.0,80.0,94.0,334.0,13.625,307.0,5.875
25942,4.0,80.0,94.0,336.0,13.875,309.0,5.875
25943,5.0,80.0,94.0,332.0,13.875,320.0,5.875
25944,4.0,80.0,95.0,332.0,13.5,331.0,6.0
25945,4.0,80.0,96.0,332.0,13.25,335.0,6.25
25946,2.0,80.0,96.0,330.0,13.25,332.0,6.25
25947,2.0,80.0,96.0,334.0,13.5,319.0,6.625
25948,2.0,79.0,96.0,334.0,13.625,301.0,9.0
25949,0.0,70.0,98.0,356.0,13.125,282.0,9.0
25950,0.0,60.0,99.0,376.0,0.0,253.0,0.0
25951,0.0,48.0,105.0,560.0,0.0,231.0,0.0
25952,0.0,46.0,107.0,762.0,0.0,204.0,0.0
25953,0.0,46.0,107.0,884.0,0.0,156.0,0.0
25954,0.0,49.0,63.0,966.0,0.0,137.0,0.0
25955,1.0,49.0,63.0,1030.0,0.0,117.0,0.0
25956,1.0,56.0,43.0,1030.0,0.0,135.0,0.0
25957,2.0,70.0,48.0,1114.0,0.0,150.0,0.0
25958,4.0,70.0,48.0,926.0,0.0,185.0,0.0
25959,4.0,78.0,51.0,722.0,0.0,226.0,0.0
25960,4.0,80.0,54.0,594.0,0.0,259.0,11.75
25961,5.0,80.0,55.0,502.0,4.625,274.0,8.375
25962,4.0,80.0,56.0,426.0,6.375,278.0,6.125
25963,4.0,80.0,56.0,426.0,9.125,273.0,4.75
25964,4.0,80.0,58.0,300.0,13.375,271.0,6.75
25965,4.0,80.0,62.0,302.0,13.375,270.0,6.875
25966,4.0,80.0,62.0,302.0,13.375,270.0,6.875
25967,5.0,80.0,75.0,302.0,13.5,279.0,6.625
25968,4.0,80.0,75.0,304.0,13.5,305.0,6.625
25969,4.0,80.0,75.0,302.0,13.5,304.0,6.625
25970,4.0,81.0,104.0,302.0,13.25,309.0,6.75
25971,4.0,81.0,104.0,300.0,13.25,311.0,6.75
25972,5.0,81.0,105.0,300.0,13.375,314.0,7.0
25973,4.0,80.0,104.0,300.0,13.375,315.0,7.0
25974,4.0,80.0,104.0,302.0,13.375,313.0,7.0
25975,3.0,81.0,106.0,300.0,13.625,311.0,7.0
25976,3.0,81.0,106.0,302.0,13.625,308.0,7.0
25977,3.0,80.0,106.0,306.0,13.625,303.0,7.0
25978,3.0,80.0,106.0,306.0,13.875,304.0,6.875
25979,3.0,80.0,106.0,306.0,13.75,304.0,6.75
25980,3.0,80.0,106.0,310.0,13.75,305.0,6.625
25981,3.0,80.0,106.0,312.0,13.625,306.0,6.625
25982,3.0,80.0,105.0,312.0,13.625,305.0,6.75
25983,3.0,80.0,104.0,310.0,13.625,305.0,6.75
25984,3.0,80.0,104.0,310.0,13.625,304.0,6.75
25985,3.0,80.0,104.0,312.0,13.5,304.0,6.625
25986,2.0,80.0,103.0,312.0,13.625,303.0,6.625
25987,3.0,80.0,103.0,312.0,13.625,300.0,6.625
25988,3.0,80.0,103.0,316.0,13.625,299.0,6.5
25989,3.0,80.0,103.0,318.0,13.625,297.0,6.5
25990,2.0,79.0,103.0,320.0,13.625,295.0,6.5
25991,2.0,79.0,102.0,322.0,13.5,294.0,6.375
25992,3.0,80.0,102.0,322.0,13.5,294.0,6.5
25993,3.0,79.0,101.0,324.0,13.25,294.0,6.625
25994,3.0,79.0,101.0,324.0,13.25,294.0,6.625
25995,2.0,79.0,102.0,322.0,13.25,294.0,6.625
25996,2.0,79.0,101.0,322.0,13.375,289.0,6.75
25997,2.0,78.0,102.0,322.0,13.5,284.0,6.75
25998,2.0,78.0,102.0,328.0,13.5,280.0,6.75
25999,2.0,78.0,102.0,328.0,13.5,280.0,6.75
26000,2.0,78.0,102.0,332.0,13.5,273.0,6.75
26001,2.0,79.0,102.0,336.0,13.75,271.0,6.125
26002,2.0,78.0,102.0,336.0,13.5,277.0,6.0
26003,2.0,79.0,100.0,344.0,13.375,287.0,5.75
26004,2.0,79.0,100.0,344.0,13.375,295.0,5.75
26005,2.0,79.0,97.0,344.0,13.25,301.0,5.625
26006,2.0,79.0,96.0,344.0,13.25,303.0,5.625
26007,2.0,79.0,96.0,342.0,13.25,307.0,5.625
26008,2.0,80.0,94.0,342.0,13.125,307.0,5.625
26009,2.0,81.0,93.0,340.0,13.125,304.0,5.625
26010,2.0,80.0,93.0,338.0,13.25,303.0,5.75
26011,2.0,80.0,93.0,340.0,13.125,307.0,5.75
26012,2.0,80.0,93.0,340.0,13.125,310.0,5.75
26013,2.0,80.0,93.0,340.0,13.0,310.0,5.625
26014,2.0,80.0,93.0,346.0,13.0,307.0,5.625
26015,2.0,80.0,93.0,346.0,13.0,304.0,5.625
26016,2.0,80.0,94.0,344.0,13.375,304.0,5.875
26017,2.0,79.0,94.0,344.0,13.375,305.0,6.0
26018,2.0,80.0,94.0,340.0,13.5,304.0,6.0
26019,2.0,80.0,94.0,340.0,13.625,303.0,6.125
26020,2.0,79.0,95.0,340.0,13.75,303.0,6.25
26021,2.0,79.0,95.0,332.0,14.0,306.0,6.25
26022,2.0,79.0,96.0,332.0,14.0,310.0,6.0
26023,3.0,79.0,96.0,336.0,13.625,310.0,6.0
26024,2.0,79.0,96.0,338.0,13.5,310.0,6.0
26025,2.0,79.0,96.0,340.0,13.5,310.0,6.0
26026,3.0,79.0,96.0,342.0,13.375,311.0,6.0
26027,3.0,79.0,96.0,342.0,13.375,312.0,6.0
26028,3.0,79.0,96.0,340.0,13.375,312.0,6.0
26029,3.0,79.0,96.0,342.0,13.375,310.0,6.25
26030,3.0,79.0,96.0,336.0,13.375,312.0,6.25
26031,3.0,79.0,96.0,332.0,13.75,314.0,6.375
26032,3.0,79.0,96.0,330.0,13.75,314.0,6.25
26033,3.0,79.0,96.0,330.0,13.75,314.0,6.25
26034,3.0,79.0,99.0,328.0,13.625,323.0,6.375
26035,3.0,79.0,99.0,330.0,13.625,323.0,6.375
26036,3.0,79.0,99.0,328.0,13.5,325.0,6.375
26037,3.0,79.0,99.0,330.0,13.5,323.0,6.375
26038,3.0,79.0,100.0,332.0,13.375,322.0,6.25
26039,3.0,79.0,99.0,334.0,13.375,318.0,6.25
26040,3.0,79.0,99.0,334.0,13.375,308.0,6.25
26041,3.0,79.0,99.0,336.0,13.625,299.0,6.125
26042,3.0,79.0,99.0,334.0,13.75,298.0,6.0
26043,3.0,80.0,98.0,336.0,13.625,299.0,6.0
26044,3.0,80.0,98.0,336.0,13.75,298.0,6.0
26045,3.0,80.0,98.0,336.0,13.75,288.0,6.0
26046,2.0,79.0,97.0,336.0,13.75,280.0,6.125
26047,3.0,80.0,97.0,334.0,13.75,276.0,6.125
26048,3.0,80.0,97.0,334.0,13.625,273.0,6.125
26049,3.0,80.0,97.0,334.0,13.625,270.0,6.125
26050,3.0,79.0,97.0,334.0,13.5,271.0,6.0
26051,4.0,79.0,97.0,336.0,13.375,270.0,6.125
26052,4.0,80.0,97.0,332.0,13.25,276.0,6.125
26053,4.0,80.0,97.0,332.0,13.25,278.0,6.25
26054,4.0,80.0,97.0,328.0,13.25,278.0,6.25
26055,4.0,79.0,97.0,330.0,13.125,277.0,6.25
26056,4.0,79.0,98.0,330.0,13.0,276.0,6.375
26057,4.0,80.0,99.0,328.0,13.125,276.0,6.375
26058,4.0,80.0,99.0,326.0,13.125,279.0,6.375
26059,4.0,79.0,99.0,326.0,13.25,278.0,6.375
26060,4.0,80.0,99.0,324.0,13.125,282.0,6.375
26061,4.0,80.0,99.0,326.0,13.125,283.0,6.375
26062,3.0,79.0,100.0,324.0,13.125,281.0,6.5
26063,3.0,79.0,100.0,322.0,13.125,281.0,6.5
26064,3.0,78.0,100.0,324.0,13.25,282.0,6.5
26065,2.0,78.0,100.0,326.0,13.25,281.0,6.5
26066,2.0,78.0,101.0,326.0,13.125,278.0,6.5
26067,2.0,78.0,101.0,332.0,13.125,273.0,6.25
26068,2.0,78.0,101.0,332.0,13.125,272.0,6.25
26069,3.0,78.0,101.0,332.0,13.125,274.0,6.25
26070,3.0,78.0,100.0,332.0,13.0,275.0,6.25
26071,3.0,78.0,100.0,330.0,13.0,276.0,6.25
26072,3.0,79.0,99.0,326.0,13.0,279.0,6.375
26073,2.0,79.0,99.0,324.0,13.125,282.0,6.5
26074,2.0,79.0,99.0,320.0,13.25,284.0,7.0
26075,2.0,79.0,99.0,316.0,13.625,284.0,7.375
26076,2.0,79.0,99.0,316.0,13.625,281.0,7.375
26077,2.0,78.0,101.0,316.0,13.875,280.0,7.375
26078,2.0,78.0,103.0,316.0,13.875,280.0,7.375
26079,2.0,78.0,107.0,318.0,13.875,280.0,7.375
26080,2.0,78.0,107.0,318.0,13.875,281.0,7.375
26081,2.0,78.0,107.0,318.0,13.875,281.0,7.375
26082,2.0,78.0,107.0,318.0,13.875,281.0,7.375
26083,3.0,78.0,107.0,318.0,13.875,286.0,7.375
26084,3.0,78.0,107.0,316.0,13.875,291.0,7.375
26085,3.0,79.0,104.0,314.0,13.375,291.0,7.0
26086,3.0,79.0,105.0,314.0,13.375,292.0,7.0
26087,2.0,79.0,105.0,318.0,13.25,285.0,6.875
26088,3.0,78.0,105.0,322.0,12.875,283.0,6.875
26089,2.0,78.0,104.0,322.0,12.75,284.0,6.875
26090,2.0,77.0,104.0,324.0,12.75,281.0,6.875
26091,2.0,77.0,104.0,330.0,12.75,275.0,6.75
26092,2.0,77.0,104.0,334.0,12.625,272.0,6.5
26093,2.0,78.0,104.0,336.0,12.5,270.0,6.5
26094,2.0,78.0,104.0,334.0,12.5,269.0,6.5
26095,2.0,78.0,101.0,332.0,12.875,266.0,6.625
26096,2.0,78.0,101.0,332.0,12.875,266.0,6.625
26097,2.0,78.0,101.0,328.0,13.0,270.0,6.875
26098,2.0,78.0,101.0,328.0,13.0,270.0,6.875
26099,2.0,78.0,101.0,328.0,13.125,272.0,7.0
26100,2.0,78.0,102.0,318.0,13.25,281.0,7.0
26101,2.0,78.0,102.0,316.0,13.25,284.0,7.0
26102,2.0,78.0,102.0,318.0,13.25,283.0,7.0
26103,2.0,78.0,104.0,318.0,13.125,283.0,7.375
26104,2.0,78.0,104.0,320.0,13.125,281.0,7.375
26105,2.0,77.0,105.0,322.0,13.125,283.0,7.25
26106,2.0,77.0,107.0,322.0,13.0,283.0,7.25
26107,2.0,77.0,107.0,326.0,13.0,280.0,7.25
26108,2.0,77.0,107.0,326.0,13.125,280.0,7.0
26109,2.0,77.0,107.0,328.0,13.125,280.0,7.0
26110,2.0,78.0,106.0,322.0,13.125,286.0,6.875
26111,2.0,78.0,106.0,322.0,13.125,286.0,6.875
26112,2.0,79.0,105.0,318.0,13.125,286.0,6.875
26113,2.0,79.0,104.0,318.0,13.125,286.0,6.875
26114,2.0,79.0,104.0,314.0,13.125,288.0,6.875
26115,2.0,79.0,104.0,314.0,13.375,291.0,6.75
26116,2.0,79.0,104.0,312.0,13.375,291.0,6.75
26117,2.0,79.0,104.0,314.0,13.25,292.0,6.75
26118,2.0,79.0,104.0,312.0,13.25,293.0,6.625
26119,2.0,79.0,104.0,312.0,13.25,293.0,6.625
26120,2.0,79.0,104.0,312.0,13.375,293.0,6.75
26121,2.0,79.0,104.0,310.0,13.375,293.0,6.75
26122,2.0,79.0,104.0,312.0,13.25,293.0,6.875
26123,3.0,79.0,104.0,312.0,13.25,293.0,6.875
26124,3.0,79.0,104.0,312.0,13.25,293.0,6.875
26125,2.0,79.0,105.0,312.0,13.125,291.0,6.875
26126,2.0,79.0,105.0,314.0,13.125,291.0,6.875
26127,2.0,79.0,105.0,316.0,13.125,291.0,6.875
26128,2.0,79.0,105.0,314.0,13.0,294.0,6.875
26129,2.0,79.0,105.0,314.0,13.125,292.0,6.875
26130,2.0,78.0,105.0,314.0,13.125,286.0,7.0
26131,2.0,78.0,105.0,314.0,13.125,286.0,7.0
26132,3.0,78.0,105.0,318.0,13.0,283.0,7.0
26133,3.0,78.0,105.0,318.0,13.0,281.0,7.0
26134,3.0,78.0,105.0,318.0,12.875,277.0,7.0
26135,3.0,78.0,105.0,318.0,12.875,275.0,7.0
26136,3.0,78.0,105.0,320.0,12.75,274.0,6.875
26137,3.0,78.0,105.0,320.0,12.625,272.0,7.0
26138,2.0,78.0,105.0,318.0,12.625,272.0,7.125
26139,2.0,78.0,105.0,316.0,12.75,271.0,7.25
26140,2.0,78.0,105.0,316.0,12.75,270.0,7.25
26141,2.0,78.0,105.0,316.0,12.875,272.0,7.375
26142,2.0,77.0,106.0,316.0,12.625,273.0,7.375
26143,2.0,77.0,107.0,318.0,12.625,275.0,7.375
26144,2.0,77.0,107.0,318.0,12.75,274.0,7.375
26145,2.0,77.0,107.0,318.0,12.875,274.0,7.375
26146,2.0,78.0,107.0,316.0,12.875,274.0,7.5
26147,2.0,78.0,108.0,316.0,13.0,280.0,7.375
26148,2.0,78.0,108.0,316.0,12.875,281.0,7.375
26149,2.0,78.0,108.0,314.0,12.625,280.0,7.375
26150,2.0,77.0,108.0,314.0,12.75,280.0,7.25
26151,2.0,77.0,108.0,316.0,12.625,280.0,7.25
26152,2.0,77.0,108.0,318.0,12.5,284.0,7.125
26153,2.0,78.0,108.0,318.0,12.5,292.0,7.0
26154,2.0,78.0,107.0,318.0,12.75,289.0,7.0
26155,2.0,78.0,106.0,318.0,13.125,289.0,7.0
26156,4.0,78.0,106.0,308.0,13.5,291.0,6.875
26157,4.0,78.0,106.0,308.0,13.5,291.0,6.875
26158,3.0,78.0,106.0,306.0,13.625,292.0,7.0
26159,3.0,80.0,106.0,306.0,13.625,293.0,6.875
26160,3.0,80.0,106.0,308.0,13.625,296.0,6.875
26161,2.0,79.0,106.0,310.0,13.375,295.0,6.625
26162,2.0,79.0,105.0,314.0,13.125,295.0,6.625
26163,2.0,79.0,105.0,318.0,13.125,298.0,6.625
26164,2.0,78.0,104.0,318.0,13.125,297.0,6.625
26165,2.0,79.0,103.0,318.0,13.125,295.0,6.5
26166,2.0,79.0,103.0,318.0,13.125,289.0,6.5
26167,2.0,79.0,103.0,320.0,13.125,289.0,6.5
26168,3.0,80.0,102.0,320.0,13.125,287.0,6.625
26169,3.0,80.0,102.0,318.0,13.375,286.0,6.5
26170,3.0,80.0,102.0,316.0,13.5,286.0,6.5
26171,3.0,80.0,102.0,316.0,13.375,288.0,6.5
26172,3.0,79.0,102.0,318.0,13.375,286.0,6.5
26173,3.0,79.0,102.0,316.0,13.25,289.0,6.5
26174,3.0,80.0,102.0,318.0,13.25,288.0,6.5
26175,2.0,79.0,102.0,316.0,13.375,290.0,6.5
26176,2.0,79.0,102.0,316.0,13.25,288.0,6.625
26177,3.0,79.0,102.0,314.0,13.25,292.0,6.625
26178,3.0,79.0,102.0,312.0,13.25,295.0,6.625
26179,3.0,80.0,102.0,308.0,13.375,295.0,6.875
26180,3.0,79.0,103.0,308.0,13.625,296.0,7.0
26181,2.0,79.0,103.0,304.0,13.625,295.0,7.0
26182,2.0,79.0,104.0,306.0,13.75,293.0,7.125
26183,3.0,79.0,104.0,304.0,13.75,296.0,7.125
26184,2.0,80.0,106.0,304.0,13.75,298.0,7.0
26185,2.0,80.0,106.0,306.0,13.5,298.0,6.875
26186,2.0,80.0,106.0,310.0,13.5,299.0,6.875
26187,2.0,79.0,106.0,312.0,13.125,296.0,6.875
26188,2.0,79.0,106.0,314.0,13.125,295.0,6.875
26189,2.0,80.0,105.0,312.0,13.125,298.0,6.75
26190,3.0,80.0,105.0,312.0,13.0,299.0,6.75
26191,3.0,79.0,104.0,312.0,12.875,299.0,7.0
26192,3.0,79.0,104.0,310.0,13.125,297.0,7.0
26193,3.0,80.0,104.0,310.0,13.375,300.0,7.0
26194,3.0,80.0,104.0,310.0,13.375,299.0,7.125
26195,2.0,79.0,105.0,306.0,13.375,301.0,7.125
26196,2.0,79.0,106.0,306.0,13.375,301.0,7.0
26197,2.0,79.0,106.0,308.0,13.25,300.0,6.875
26198,3.0,79.0,106.0,310.0,13.25,298.0,6.875
26199,3.0,79.0,106.0,312.0,13.25,296.0,6.875
26200,2.0,79.0,106.0,314.0,13.125,296.0,6.75
26201,2.0,79.0,105.0,314.0,13.125,297.0,6.75
26202,3.0,79.0,105.0,312.0,13.0,300.0,6.75
26203,2.0,79.0,105.0,316.0,13.0,296.0,6.75
26204,2.0,79.0,104.0,316.0,13.0,292.0,7.0
26205,2.0,79.0,104.0,316.0,13.125,292.0,7.0
26206,2.0,79.0,104.0,316.0,13.0,292.0,7.0
26207,2.0,79.0,105.0,314.0,13.125,295.0,6.875
26208,2.0,79.0,105.0,316.0,12.875,296.0,6.875
26209,2.0,79.0,105.0,312.0,12.875,299.0,6.75
26210,3.0,80.0,105.0,308.0,13.0,303.0,6.75
26211,3.0,80.0,105.0,310.0,13.0,304.0,6.75
26212,3.0,80.0,104.0,310.0,12.75,306.0,6.75
26213,3.0,80.0,104.0,308.0,12.75,306.0,6.75
26214,3.0,80.0,104.0,308.0,12.875,305.0,7.0
26215,4.0,80.0,104.0,304.0,13.125,305.0,7.0
26216,4.0,80.0,104.0,306.0,13.125,305.0,7.0
26217,3.0,80.0,105.0,302.0,13.25,308.0,7.125
26218,3.0,80.0,106.0,298.0,13.5,311.0,7.125
26219,3.0,80.0,107.0,298.0,13.5,316.0,7.125
26220,2.0,81.0,107.0,292.0,13.625,318.0,7.125
26221,2.0,80.0,108.0,292.0,13.5,319.0,7.25
26222,2.0,80.0,108.0,296.0,13.375,319.0,7.25
26223,2.0,80.0,108.0,298.0,13.25,321.0,7.125
26224,2.0,80.0,108.0,298.0,13.25,321.0,7.125
26225,3.0,79.0,108.0,300.0,13.0,323.0,7.25
26226,3.0,80.0,108.0,298.0,13.0,324.0,7.25
26227,3.0,80.0,108.0,298.0,13.0,324.0,7.25
26228,3.0,80.0,108.0,296.0,13.0,327.0,7.25
26229,3.0,80.0,108.0,296.0,13.0,327.0,7.25
26230,3.0,80.0,108.0,292.0,13.125,331.0,7.5
26231,3.0,80.0,108.0,290.0,13.125,331.0,7.5
26232,3.0,80.0,109.0,290.0,13.0,328.0,7.5
26233,4.0,80.0,110.0,290.0,13.25,323.0,7.5
26234,4.0,80.0,110.0,288.0,13.25,321.0,7.5
26235,3.0,80.0,111.0,288.0,13.5,317.0,7.375
26236,3.0,80.0,111.0,286.0,13.625,316.0,7.5
26237,3.0,80.0,111.0,284.0,13.625,319.0,7.5
26238,3.0,80.0,111.0,284.0,13.625,320.0,7.375
26239,2.0,79.0,111.0,286.0,13.625,323.0,7.25
26240,2.0,79.0,111.0,288.0,13.625,320.0,7.25
26241,2.0,79.0,111.0,292.0,13.25,316.0,7.375
26242,2.0,79.0,111.0,294.0,13.25,314.0,7.375
26243,2.0,79.0,110.0,294.0,13.25,313.0,7.25
26244,3.0,80.0,110.0,294.0,13.25,312.0,7.375
26245,3.0,80.0,110.0,294.0,13.25,312.0,7.375
26246,3.0,80.0,110.0,294.0,13.375,316.0,7.375
26247,3.0,80.0,110.0,292.0,13.375,319.0,7.375
26248,3.0,80.0,110.0,294.0,13.625,319.0,7.5
26249,3.0,79.0,110.0,294.0,13.5,323.0,7.375
26250,3.0,79.0,110.0,296.0,13.5,325.0,7.375
26251,2.0,79.0,110.0,298.0,13.5,321.0,7.375
26252,2.0,79.0,110.0,298.0,13.5,319.0,7.25
26253,2.0,79.0,110.0,302.0,13.375,318.0,7.25
26254,2.0,79.0,110.0,304.0,13.375,316.0,7.125
26255,3.0,79.0,109.0,306.0,13.25,313.0,7.125
26256,2.0,79.0,109.0,310.0,13.125,309.0,7.125
26257,2.0,79.0,108.0,310.0,13.125,305.0,7.0
26258,2.0,79.0,108.0,312.0,13.0,305.0,7.0
26259,2.0,79.0,106.0,316.0,12.875,300.0,7.125
26260,2.0,78.0,106.0,316.0,12.875,300.0,7.125
26261,3.0,78.0,106.0,318.0,12.75,299.0,7.0
26262,3.0,78.0,106.0,320.0,12.75,293.0,7.0
26263,3.0,78.0,106.0,316.0,12.75,294.0,7.0
26264,3.0,77.0,106.0,314.0,12.625,296.0,7.125
26265,3.0,77.0,106.0,314.0,12.625,295.0,7.125
26266,4.0,78.0,106.0,308.0,12.75,297.0,7.375
26267,4.0,78.0,106.0,308.0,12.75,297.0,7.375
26268,4.0,78.0,107.0,302.0,12.875,299.0,7.625
26269,4.0,78.0,108.0,300.0,13.0,299.0,7.75
26270,4.0,78.0,109.0,300.0,12.75,293.0,7.625
26271,3.0,78.0,109.0,306.0,12.875,287.0,7.625
26272,3.0,79.0,110.0,308.0,13.0,284.0,7.375
26273,3.0,79.0,110.0,308.0,12.875,285.0,7.25
26274,3.0,79.0,110.0,316.0,12.75,282.0,7.125
26275,3.0,79.0,109.0,316.0,12.75,279.0,6.875
26276,2.0,79.0,108.0,322.0,12.875,275.0,6.625
26277,2.0,79.0,107.0,322.0,12.875,273.0,6.625
26278,2.0,79.0,106.0,322.0,13.0,274.0,6.625
26279,2.0,79.0,104.0,324.0,12.875,270.0,6.5
26280,2.0,79.0,103.0,322.0,13.125,276.0,6.625
26281,2.0,79.0,102.0,322.0,13.25,280.0,6.5
26282,2.0,79.0,102.0,322.0,13.375,281.0,6.5
26283,2.0,79.0,102.0,322.0,13.5,282.0,6.375
26284,3.0,79.0,101.0,324.0,13.375,280.0,6.375
26285,3.0,79.0,101.0,320.0,13.375,282.0,6.5
26286,3.0,79.0,101.0,320.0,13.25,284.0,6.5
26287,3.0,79.0,101.0,318.0,13.125,286.0,6.5
26288,3.0,79.0,101.0,318.0,13.0,291.0,6.625
26289,3.0,80.0,102.0,312.0,13.0,297.0,6.625
26290,3.0,80.0,102.0,310.0,13.0,302.0,6.625
26291,3.0,80.0,102.0,302.0,13.125,308.0,6.875
26292,3.0,80.0,102.0,302.0,13.125,309.0,6.875
26293,3.0,80.0,102.0,302.0,13.125,308.0,6.875
26294,2.0,80.0,104.0,300.0,13.25,310.0,6.875
26295,2.0,80.0,104.0,302.0,13.25,310.0,6.875
26296,2.0,79.0,106.0,302.0,13.25,309.0,7.0
26297,2.0,79.0,106.0,302.0,13.25,309.0,7.0
26298,2.0,79.0,106.0,302.0,13.125,305.0,7.0
26299,2.0,79.0,106.0,308.0,13.125,304.0,7.0
26300,2.0,79.0,106.0,312.0,13.0,301.0,7.125
26301,2.0,79.0,106.0,310.0,13.0,304.0,7.0
26302,2.0,79.0,106.0,312.0,12.75,301.0,7.0
26303,2.0,79.0,106.0,316.0,12.75,301.0,7.0
26304,2.0,78.0,106.0,318.0,12.625,300.0,7.0
26305,2.0,78.0,106.0,318.0,12.625,300.0,7.0
26306,2.0,78.0,106.0,318.0,12.625,300.0,7.0
26307,2.0,78.0,105.0,318.0,12.5,294.0,7.125
26308,2.0,78.0,105.0,322.0,12.5,294.0,7.125
26309,2.0,78.0,105.0,318.0,12.75,294.0,6.875
26310,2.0,78.0,105.0,318.0,12.75,294.0,6.875
26311,2.0,78.0,105.0,320.0,12.75,294.0,6.875
26312,2.0,78.0,105.0,318.0,12.75,296.0,6.75
26313,2.0,79.0,105.0,318.0,12.75,296.0,6.625
26314,3.0,79.0,105.0,314.0,12.75,299.0,6.625
26315,2.0,80.0,103.0,314.0,12.875,304.0,6.625
26316,3.0,80.0,103.0,316.0,12.875,307.0,6.625
26317,2.0,80.0,103.0,312.0,12.75,313.0,6.875
26318,2.0,79.0,103.0,312.0,12.875,313.0,6.875
26319,2.0,79.0,103.0,314.0,12.875,311.0,6.875
26320,1.0,79.0,104.0,314.0,13.0,311.0,7.0
26321,1.0,79.0,104.0,316.0,13.0,310.0,7.0
26322,1.0,79.0,105.0,310.0,13.125,309.0,7.125
26323,1.0,79.0,105.0,310.0,13.375,309.0,6.875
26324,1.0,79.0,105.0,316.0,13.5,292.0,6.875
26325,1.0,79.0,105.0,316.0,13.625,292.0,6.75
26326,1.0,79.0,105.0,316.0,13.625,289.0,6.75
26327,1.0,78.0,105.0,316.0,13.625,283.0,6.75
26328,2.0,79.0,104.0,324.0,13.875,283.0,6.625
26329,2.0,79.0,104.0,320.0,14.125,286.0,6.375
26330,3.0,80.0,103.0,322.0,14.125,285.0,6.375
26331,4.0,80.0,103.0,314.0,14.125,306.0,6.375
26332,4.0,82.0,102.0,306.0,14.625,347.0,6.625
26333,4.0,82.0,102.0,296.0,14.625,347.0,6.625
26334,4.0,82.0,103.0,296.0,14.625,362.0,6.75
26335,5.0,82.0,103.0,282.0,14.75,373.0,6.75
26336,5.0,82.0,103.0,282.0,14.5,378.0,6.875
26337,4.0,82.0,105.0,282.0,14.625,384.0,6.875
26338,4.0,83.0,106.0,284.0,14.25,391.0,6.75
26339,4.0,83.0,107.0,284.0,14.0,400.0,6.75
26340,3.0,83.0,107.0,288.0,14.0,407.0,6.75
26341,3.0,83.0,107.0,298.0,14.0,409.0,6.75
26342,3.0,81.0,107.0,298.0,13.75,409.0,6.5
26343,2.0,82.0,106.0,302.0,13.5,407.0,6.625
26344,1.0,82.0,106.0,304.0,13.5,404.0,6.625
26345,0.0,81.0,105.0,318.0,13.75,377.0,6.625
26346,0.0,81.0,105.0,348.0,12.75,347.0,8.125
26347,0.0,55.0,41.0,974.0,0.0,172.0,0.0
26348,0.0,73.0,50.0,850.0,0.0,187.0,0.0
26349,0.0,73.0,50.0,850.0,0.0,187.0,0.0
26350,1.0,74.0,50.0,624.0,4.375,214.0,0.0
26351,1.0,74.0,56.0,538.0,5.75,228.0,9.625
26352,1.0,73.0,56.0,466.0,7.5,236.0,9.625
26353,1.0,74.0,56.0,398.0,10.25,243.0,5.5
26354,1.0,75.0,58.0,398.0,14.0,251.0,8.0
26355,1.0,76.0,63.0,326.0,13.75,261.0,7.875
26356,1.0,75.0,64.0,322.0,13.875,264.0,7.875
26357,1.0,75.0,77.0,318.0,14.0,282.0,8.0
26358,1.0,76.0,107.0,318.0,13.75,315.0,7.875
26359,1.0,76.0,107.0,318.0,13.75,314.0,7.875
26360,2.0,76.0,111.0,316.0,14.125,315.0,8.125
26361,2.0,75.0,112.0,316.0,14.125,314.0,8.0
26362,2.0,75.0,112.0,316.0,14.125,312.0,8.125
26363,2.0,75.0,112.0,312.0,14.25,312.0,8.125
26364,2.0,75.0,112.0,316.0,14.25,310.0,8.125
26365,2.0,76.0,112.0,314.0,13.875,310.0,8.0
26366,1.0,76.0,112.0,310.0,13.875,304.0,8.0
26367,1.0,77.0,112.0,308.0,14.0,300.0,8.0
26368,1.0,77.0,112.0,304.0,14.125,297.0,7.875
26369,1.0,78.0,113.0,300.0,14.375,297.0,7.875
26370,1.0,78.0,113.0,300.0,14.375,294.0,7.75
26371,1.0,79.0,113.0,296.0,14.625,288.0,7.625
26372,1.0,79.0,113.0,298.0,14.625,281.0,7.625
26373,1.0,79.0,112.0,298.0,14.625,274.0,7.25
26374,1.0,80.0,112.0,298.0,14.625,273.0,7.25
26375,1.0,80.0,111.0,300.0,14.75,271.0,7.25
26376,1.0,80.0,110.0,300.0,15.0,275.0,7.125
26377,1.0,80.0,109.0,300.0,15.0,285.0,7.125
26378,1.0,80.0,109.0,298.0,14.75,297.0,7.125
26379,1.0,79.0,109.0,300.0,14.75,302.0,7.125
26380,1.0,79.0,109.0,300.0,14.875,299.0,7.25
26381,0.0,79.0,108.0,308.0,15.25,293.0,7.0
26382,0.0,79.0,108.0,308.0,15.25,293.0,7.0
26383,1.0,79.0,108.0,316.0,15.25,305.0,7.0
